Call ID,Timestamp,Customer ID,Agent ID,Call Duration,Call Reason,Customer Transcript
7ae76a1d-968a-4cfa-aacb-fa47b6bab866,2026-09-14 02:31:19,CUST_20030,AGT_1008,578,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
624d6b62-dfc3-484b-8603-7239d3cbe18f,2026-09-16 13:00:51,CUST_20073,AGT_1022,1050,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
d90c2136-65db-4f9f-bee9-0b9e33540eb3,2026-08-24 10:15:39,CUST_20018,AGT_1014,398,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
148b1374-2062-4dec-8d36-c1561a407ed2,2026-09-02 08:28:21,CUST_20170,AGT_1011,177,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
080d2bc7-d56d-4ab6-a1ca-94798ddeaab9,2026-09-01 09:36:02,CUST_20040,AGT_1022,401,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
794f0220-5c3e-4ce7-bd35-7da65db1c783,2026-08-23 17:31:24,CUST_20051,AGT_1004,529,Account Management,"Hello, I would like to add an authorized secondary user to my account."
4d652789-6ca7-42fd-998f-a3d7d22397fb,2026-09-04 08:36:02,CUST_20141,AGT_1018,800,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
8708ff3f-7832-4d74-b57c-b6882659ed41,2026-09-16 13:05:50,CUST_20022,AGT_1002,678,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
4f1e8565-30f7-468e-bfe4-7d528de00716,2026-09-12 08:36:20,CUST_20105,AGT_1024,883,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
f5a119ef-73bd-4af1-b977-c50b52072839,2026-08-23 22:08:31,CUST_20081,AGT_1020,196,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
6cc28fac-9b3e-4ef8-a5eb-91df02545963,2026-09-11 22:53:38,CUST_20088,AGT_1004,1174,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
3cc016f0-e719-4a7f-8552-782edd54b664,2026-08-24 02:27:36,CUST_20110,AGT_1016,158,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
99af4da5-288a-488a-9c95-064f755237e1,2026-09-01 14:27:23,CUST_20042,AGT_1005,705,Billing Inquiry,"Hello, my monthly invoice seems higher than usual. Could you explain the additional fees?"
00178856-3df8-4e66-8ede-36351beb4013,2026-09-12 00:41:08,CUST_20072,AGT_1002,558,Technical Support,The software update crashed mid-installation and now my device won't boot.
d1cb20d1-af1d-4b20-9aee-a97f34373d40,2026-08-23 21:57:35,CUST_20160,AGT_1009,1137,Technical Support,The software update crashed mid-installation and now my device won't boot.
4efa9fd2-e23f-4b7d-a347-85950d969d6c,2026-09-15 13:37:57,CUST_20148,AGT_1004,395,Billing Inquiry,"Hello, my monthly invoice seems higher than usual. Could you explain the additional fees?"
e6a6066f-8cfa-4dde-b1f2-2cd892b2e8b8,2026-09-14 04:47:18,CUST_20010,AGT_1000,211,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
1e5bc340-ac5b-4736-bd07-290c85bcc8b2,2026-08-28 01:44:07,CUST_20196,AGT_1018,898,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
693e9e95-ea9c-4f8f-9e01-f7dcf22ed4c4,2026-09-11 00:22:56,CUST_20160,AGT_1017,638,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
33088641-549a-4654-adb2-d7fb06fad78b,2026-08-29 17:25:45,CUST_20175,AGT_1012,654,Account Management,Can you help me reset my security questions and multi-factor authentication?
add716fa-25ea-4ad3-996b-38e48752c35a,2026-08-20 17:55:46,CUST_20040,AGT_1014,896,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
cb3cb43e-718a-42a7-be5c-8d4afba0a581,2026-08-27 17:49:47,CUST_20087,AGT_1019,339,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
e9bce314-f49a-43ce-ab61-975d44eabe17,2026-09-03 14:30:42,CUST_20102,AGT_1004,803,Account Management,I recently moved and need to update my billing and service address.
696495ed-a05e-4ee6-8233-92cb99e98d43,2026-09-02 07:55:22,CUST_20061,AGT_1014,295,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
fda8ed7d-c7b1-4c95-83f3-a16d5751089d,2026-08-29 20:58:20,CUST_20036,AGT_1003,148,Account Management,Can you help me reset my security questions and multi-factor authentication?
d3bb6809-543b-47bd-9f42-7d084a568da5,2026-09-16 17:05:33,CUST_20107,AGT_1007,372,Account Management,Can you help me reset my security questions and multi-factor authentication?
254ef32c-ae86-4ed0-b0a3-b22aff0037f7,2026-08-27 01:17:54,CUST_20195,AGT_1005,1065,Account Management,I recently moved and need to update my billing and service address.
ac0404ba-135a-4c33-bb66-450fc9a6fd75,2026-09-11 01:13:22,CUST_20078,AGT_1015,92,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
becf5ea3-c72b-40ff-bfc8-55c47477b2af,2026-09-11 09:00:40,CUST_20117,AGT_1007,485,Billing Inquiry,I need help updating my auto-pay credit card details before the next cycle.
2ba6fe5f-1d11-4c73-9d27-b7b791037bb8,2026-08-20 04:49:00,CUST_20012,AGT_1009,1058,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
858b0de4-b255-472d-93bc-d0b47f95ea09,2026-08-31 17:02:48,CUST_20137,AGT_1000,265,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
2a0b4b3f-aa03-41a8-92ee-a5b97b24b4b9,2026-08-30 16:15:32,CUST_20186,AGT_1011,870,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
3303d6f1-8a8b-4fc1-ab73-c887b98133b8,2026-09-06 06:50:14,CUST_20013,AGT_1018,1195,Account Management,I need to change the primary email address and phone number associated with my profile.
a7c9846c-3f04-4494-b7a0-7aee4e07b8c5,2026-09-13 16:40:38,CUST_20073,AGT_1002,836,Technical Support,The software update crashed mid-installation and now my device won't boot.
91187f5a-8a06-4791-92a6-c24d56287fc7,2026-09-13 12:45:20,CUST_20071,AGT_1019,288,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
6a8768dc-66f9-4144-92e7-e54b07b2d21f,2026-09-05 23:03:24,CUST_20095,AGT_1010,1187,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
7ea4e8d2-c316-4fde-8f6a-d37e2afc4bc6,2026-08-27 12:02:42,CUST_20154,AGT_1016,867,Account Management,"Hello, I would like to add an authorized secondary user to my account."
812ee69d-5aed-471b-815a-a8e7326eca00,2026-08-20 00:54:29,CUST_20009,AGT_1004,727,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
fecb292a-7c23-4360-8257-84afb32b9688,2026-08-25 01:39:15,CUST_20155,AGT_1016,331,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
9c842073-83b5-4392-8f3c-1d88996c1b10,2026-08-25 17:27:15,CUST_20100,AGT_1019,657,Account Management,I recently moved and need to update my billing and service address.
9605aaba-5fd4-45b4-b213-f970c9a999ca,2026-09-11 11:11:26,CUST_20130,AGT_1017,1048,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
75cb5ebf-0dfe-4d80-bfa4-d651cdbbb3d3,2026-09-09 21:24:56,CUST_20004,AGT_1011,723,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
49f7bc66-c8f9-4de0-9c70-b4468bcfc2d5,2026-09-15 04:11:17,CUST_20078,AGT_1023,99,Billing Inquiry,I need help updating my auto-pay credit card details before the next cycle.
d77f5864-32d0-470c-9344-b4151c83b13d,2026-08-30 17:29:28,CUST_20167,AGT_1024,511,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
17dc9ad3-ed18-41a1-98bf-559b0aa4079d,2026-08-26 02:47:12,CUST_20134,AGT_1020,823,Billing Inquiry,I need help updating my auto-pay credit card details before the next cycle.
57077296-4f4d-4e80-be70-1d41df2e5ffa,2026-08-19 08:54:29,CUST_20146,AGT_1022,270,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
16de0f5e-dae3-474c-b4db-ab3c9412661f,2026-09-08 05:58:22,CUST_20080,AGT_1013,355,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
07e6f19e-e0cb-4788-860e-0993d962052e,2026-09-06 18:15:00,CUST_20128,AGT_1024,1010,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
878e7d32-7d78-44ce-84a6-9f4d63c5263d,2026-09-12 00:26:08,CUST_20053,AGT_1017,710,Billing Inquiry,"Hello, my monthly invoice seems higher than usual. Could you explain the additional fees?"
8c4a9140-f26b-4711-98d5-964f523056a7,2026-09-02 01:40:26,CUST_20044,AGT_1014,1136,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
17477900-dff4-487a-8e94-af8a16aa3b2b,2026-08-30 16:07:48,CUST_20156,AGT_1015,438,Account Management,I recently moved and need to update my billing and service address.
cde58c5b-67bc-489b-be3d-01b970e9de27,2026-09-13 22:20:38,CUST_20076,AGT_1007,654,Technical Support,The software update crashed mid-installation and now my device won't boot.
f8799af6-c1c6-422c-87b6-0abb981d66a6,2026-09-10 13:51:20,CUST_20081,AGT_1015,759,Account Management,"Hello, I would like to add an authorized secondary user to my account."
f709353b-8dbb-4f9c-b91f-fac6a4321e51,2026-08-31 19:25:29,CUST_20031,AGT_1018,1157,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
88606760-33c0-4f7f-a5d6-b4024922b7f6,2026-09-03 14:14:12,CUST_20197,AGT_1004,639,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
46d52be1-b3a7-44df-820b-9876f6d361a9,2026-08-21 16:12:06,CUST_20088,AGT_1014,570,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
6f2d9ccd-c900-49cf-b08b-124185010f79,2026-08-27 15:33:07,CUST_20137,AGT_1008,1196,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
be1eb24e-dd73-48c4-992f-d97e1b5257ff,2026-08-23 03:23:02,CUST_20157,AGT_1023,535,Account Management,"Hello, I would like to add an authorized secondary user to my account."
eff2ed3f-6d1a-4fb1-8319-cf7cc3a34e18,2026-09-12 14:50:02,CUST_20057,AGT_1020,521,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
3ce9904a-a6e4-4ed7-b5cb-be6b8fa39746,2026-09-06 21:39:24,CUST_20084,AGT_1022,1012,Billing Inquiry,"Hi, I noticed an unexpected charge on my statement this month and need clarification."
796a0876-e320-4b28-9f37-2def6d244156,2026-08-18 02:09:45,CUST_20140,AGT_1005,878,Billing Inquiry,"Hello, my monthly invoice seems higher than usual. Could you explain the additional fees?"
f9fa1df5-b218-4225-ad7d-0246ec13c81e,2026-08-27 12:30:31,CUST_20193,AGT_1009,702,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
bee985ad-39d6-4008-aad6-9ad06cf679f7,2026-08-22 04:21:18,CUST_20166,AGT_1018,520,Account Management,I need to change the primary email address and phone number associated with my profile.
8eda6eec-413a-4dae-a862-a9ef18d6428c,2026-08-26 08:05:27,CUST_20106,AGT_1005,119,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
88d19197-1dac-4e96-82e7-d4aa84a7e8c7,2026-08-26 21:11:40,CUST_20191,AGT_1009,121,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
1d495308-8ea3-4774-ab7f-6a39347fef30,2026-09-14 09:50:57,CUST_20154,AGT_1003,731,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
583bcea7-e593-48b8-9b1b-99a1ff0d8b38,2026-09-13 05:07:00,CUST_20134,AGT_1015,319,Account Management,Can you help me reset my security questions and multi-factor authentication?
1df34ed9-41dc-4d44-9c83-55c5d63c0e3e,2026-08-31 02:00:14,CUST_20049,AGT_1003,722,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
aa4f9f97-712a-41af-ab85-0a550bb1232d,2026-08-30 07:51:40,CUST_20183,AGT_1005,73,Technical Support,I cannot connect to the VPN network from my remote setup today.
e4980c8c-d82a-444b-ab1f-46dbd7a60592,2026-09-14 09:38:20,CUST_20172,AGT_1024,440,Account Management,I recently moved and need to update my billing and service address.
919608b1-cb0b-4885-a27d-3bd541fc9e10,2026-09-07 14:26:10,CUST_20131,AGT_1010,222,Technical Support,I cannot connect to the VPN network from my remote setup today.
430df91e-3939-4516-a232-db7fbe210357,2026-08-26 19:24:41,CUST_20035,AGT_1015,707,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
79580798-7150-454e-bf51-b641da2f5dc8,2026-08-30 11:57:45,CUST_20098,AGT_1007,959,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
93575976-59f2-4f92-92db-fdea9128970a,2026-09-01 11:55:05,CUST_20149,AGT_1023,68,Account Management,I recently moved and need to update my billing and service address.
8d3f089a-05f2-4e08-aba3-977e0a99023c,2026-08-29 07:26:17,CUST_20015,AGT_1021,287,Account Management,I recently moved and need to update my billing and service address.
8d142040-c16d-44c2-89da-59903c8985f2,2026-08-25 14:12:33,CUST_20103,AGT_1021,1074,Cancellation Request,I am switching to another provider and need to initiate account closure.
afd5be44-9c01-4f99-bb95-2863d0c84734,2026-09-01 03:52:10,CUST_20094,AGT_1019,497,Account Management,I need to change the primary email address and phone number associated with my profile.
e439b32a-3e1d-4c3d-845a-17b1e5230f05,2026-09-10 01:14:53,CUST_20039,AGT_1014,810,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
a88d6124-37a3-48d3-b970-85f0ae7f119d,2026-09-12 22:22:45,CUST_20170,AGT_1006,551,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
266a9053-e69d-4041-b5fb-eb6881ba4eec,2026-09-12 08:23:07,CUST_20114,AGT_1016,785,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
cdd12114-4430-4064-a2af-a4cf771ffda5,2026-08-20 20:04:45,CUST_20140,AGT_1016,459,Billing Inquiry,"Hi, I noticed an unexpected charge on my statement this month and need clarification."
c0fa43de-c86e-4e22-b50f-47a3ac799268,2026-08-25 19:49:31,CUST_20083,AGT_1016,949,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
b3f190d8-8fc5-46c6-b798-2ac600f993d3,2026-09-15 03:32:31,CUST_20125,AGT_1002,1090,Billing Inquiry,"Hello, my monthly invoice seems higher than usual. Could you explain the additional fees?"
92f5cdcb-1c24-484a-8350-74e78b46fe6d,2026-09-08 20:24:45,CUST_20033,AGT_1016,895,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
0251fc56-36e0-4f35-9c4d-9546477ed691,2026-09-13 23:10:18,CUST_20118,AGT_1021,676,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
63814d54-b907-459c-8969-f20d8d259606,2026-08-30 04:35:23,CUST_20000,AGT_1023,491,Billing Inquiry,I need help updating my auto-pay credit card details before the next cycle.
c1761a13-5268-4c35-b793-6c3bffc07cc4,2026-08-20 00:53:32,CUST_20108,AGT_1011,175,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
f393bce7-ccd0-4d4a-8005-cde9d6286cb7,2026-08-21 04:32:20,CUST_20120,AGT_1001,632,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
1d304140-eac4-4e46-83aa-211fffcdc313,2026-08-24 09:54:42,CUST_20196,AGT_1020,905,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
a6b55ba3-732a-412e-a38c-cc21f44c6494,2026-09-08 14:42:34,CUST_20096,AGT_1012,209,Account Management,Can you help me reset my security questions and multi-factor authentication?
d0b4575c-af95-4a0d-83c3-bcbc9494ced9,2026-09-03 17:18:25,CUST_20030,AGT_1005,1145,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
f6635e7d-8fbd-457e-acf5-724d467a2e52,2026-08-28 15:34:43,CUST_20000,AGT_1024,91,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
7eaec900-1018-479e-957e-004dfb7c2660,2026-09-13 06:27:02,CUST_20108,AGT_1017,821,Account Management,Can you help me reset my security questions and multi-factor authentication?
3a46f13e-a3fc-4d3a-867d-35b87ada8e4d,2026-09-09 04:47:35,CUST_20088,AGT_1004,609,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
da3ff126-be84-450c-bdc5-40154e6359f5,2026-08-19 09:39:42,CUST_20169,AGT_1013,77,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
69124f01-dd06-4fdb-81d4-b3cf6c6ceefd,2026-08-21 02:31:31,CUST_20025,AGT_1019,113,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
8d067e21-725a-4537-9d66-e0e3212d7b8c,2026-08-29 17:15:42,CUST_20189,AGT_1001,868,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
3f457555-eef3-4fcc-9bdc-6fa9d7518cf7,2026-09-13 00:59:29,CUST_20055,AGT_1024,160,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
2cfc9952-c34d-43fc-890f-ee0f1f2186da,2026-08-29 04:56:37,CUST_20187,AGT_1018,698,Technical Support,The software update crashed mid-installation and now my device won't boot.
57141352-145f-42d4-a844-5bc43234e39b,2026-08-29 08:08:20,CUST_20077,AGT_1004,1112,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
7a0e02f3-bd90-4e61-83e5-8c8299348bbc,2026-09-01 10:14:05,CUST_20070,AGT_1001,1185,Technical Support,I cannot connect to the VPN network from my remote setup today.
2f2a95bd-1927-4dc4-a62a-8d192f9b1e10,2026-09-07 13:51:02,CUST_20142,AGT_1015,141,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
0aab3444-df09-47ae-a556-47e67fb879cd,2026-09-12 07:10:10,CUST_20081,AGT_1022,897,Account Management,Can you help me reset my security questions and multi-factor authentication?
f653b703-ccf3-433d-a9d5-7f3430f279a6,2026-09-01 09:31:16,CUST_20096,AGT_1005,1146,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
166eb08b-8272-4171-979c-77ac1f91e9a8,2026-08-28 18:40:16,CUST_20076,AGT_1022,340,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
dd424dd8-a8e3-4f07-9e20-2872339fb6f3,2026-09-14 03:21:10,CUST_20105,AGT_1013,1186,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
67ccd02c-730c-4650-8f84-f993e3297b2b,2026-09-05 16:40:00,CUST_20062,AGT_1008,461,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
9cdc09bb-acbf-47f9-9621-41970c549003,2026-09-08 16:09:55,CUST_20094,AGT_1002,1141,Account Management,I need to change the primary email address and phone number associated with my profile.
489843d5-faaf-4ee4-be45-f52c1e725ed9,2026-08-30 20:54:22,CUST_20096,AGT_1021,125,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
b4d0d7cd-360b-4a47-92b1-5f119451a39b,2026-09-15 08:42:37,CUST_20185,AGT_1021,1189,Billing Inquiry,"Hello, my monthly invoice seems higher than usual. Could you explain the additional fees?"
be1faee1-2961-4a6e-b758-609f3571d93a,2026-08-27 23:29:57,CUST_20085,AGT_1009,76,Technical Support,I cannot connect to the VPN network from my remote setup today.
74ced3ca-3421-40b0-8552-f04b61df48c2,2026-08-23 12:48:32,CUST_20191,AGT_1024,1025,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
e983fa29-4753-406f-b625-9ae2831b7be4,2026-09-06 02:14:08,CUST_20061,AGT_1017,703,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
49736f47-d0fb-42ba-80b6-10b16f8624ca,2026-09-09 11:20:49,CUST_20136,AGT_1020,780,Account Management,Can you help me reset my security questions and multi-factor authentication?
a6565657-a832-4033-ac43-6c5b8473ea31,2026-09-04 07:08:31,CUST_20131,AGT_1015,999,Account Management,I recently moved and need to update my billing and service address.
a5c6a3de-7da6-4f08-8991-da50bb688df4,2026-09-02 09:13:28,CUST_20052,AGT_1011,685,Billing Inquiry,I need help updating my auto-pay credit card details before the next cycle.
5abc8dd8-a246-40dc-be0a-1ffae97c0759,2026-09-14 03:30:52,CUST_20056,AGT_1023,343,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
419910d9-fce0-4690-8e48-25534ada0a19,2026-09-13 16:46:49,CUST_20149,AGT_1018,900,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
f32e69ff-7a39-4cef-8077-6ddeeca4bb72,2026-08-27 08:42:20,CUST_20084,AGT_1007,822,Account Management,"Hello, I would like to add an authorized secondary user to my account."
9404987d-3346-4a1d-8be0-20c474d7b5ca,2026-09-11 01:51:15,CUST_20140,AGT_1020,736,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
666cdb94-138c-4e2f-8a7e-2857b9c82eca,2026-09-10 15:42:40,CUST_20117,AGT_1005,766,Account Management,Can you help me reset my security questions and multi-factor authentication?
3467a9fb-5d4c-4c9e-9d60-07c9b9b3fa82,2026-09-13 08:53:54,CUST_20125,AGT_1005,1155,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
cb2f24cb-1f22-4e09-9b29-65f2a0e6c593,2026-08-21 10:43:37,CUST_20171,AGT_1001,58,Billing Inquiry,"Hi, I noticed an unexpected charge on my statement this month and need clarification."
f2e743b2-c562-43a3-8e2a-7fb00780ecce,2026-08-29 01:45:55,CUST_20017,AGT_1022,354,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
595402f7-2cfc-4ac2-9c89-69e28550a83b,2026-09-11 09:20:50,CUST_20116,AGT_1011,168,Billing Inquiry,"Hello, my monthly invoice seems higher than usual. Could you explain the additional fees?"
0fceb6ef-abe2-47c1-b4cc-117ccff1b6de,2026-09-10 12:31:02,CUST_20004,AGT_1000,1134,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
9d729cde-ff26-471b-82f6-e8e3b948b2a2,2026-08-18 09:55:59,CUST_20004,AGT_1016,607,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
7641fb19-6777-4efe-9c4e-4974edcc3af6,2026-08-18 16:05:54,CUST_20128,AGT_1022,926,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
0723d5e1-fe76-4896-bde6-fcbe2066d12d,2026-08-22 12:20:22,CUST_20134,AGT_1004,538,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
4de8df5d-ad95-470c-bc0a-652a916f6344,2026-09-04 01:04:46,CUST_20068,AGT_1012,206,Technical Support,The software update crashed mid-installation and now my device won't boot.
b5bec0d9-7e52-4e59-91b8-bbb1c896152a,2026-09-09 02:53:49,CUST_20144,AGT_1007,507,Account Management,Can you help me reset my security questions and multi-factor authentication?
87b26f6d-3712-4654-91dc-83195b86c30e,2026-08-19 09:02:27,CUST_20023,AGT_1012,821,Account Management,I need to change the primary email address and phone number associated with my profile.
5ff8d025-7eb5-4d50-8c80-61be4f557e6a,2026-08-20 13:30:16,CUST_20163,AGT_1000,395,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
26320207-9c7e-4157-bea1-a5da62eb4fde,2026-09-07 21:40:01,CUST_20165,AGT_1010,240,Billing Inquiry,I need help updating my auto-pay credit card details before the next cycle.
45cf54c7-7d91-491e-b3d3-511dabc193a9,2026-08-28 23:49:23,CUST_20054,AGT_1022,1018,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
b01d2256-16ce-46c6-be57-fd5e489b39da,2026-08-21 10:44:51,CUST_20175,AGT_1008,1157,Account Management,I need to change the primary email address and phone number associated with my profile.
404470d4-504a-4b84-9341-443ee9d07b29,2026-08-26 13:05:20,CUST_20080,AGT_1000,469,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
c127b243-7c02-4a1f-b4a0-b828cf418ab0,2026-09-06 04:10:27,CUST_20019,AGT_1009,377,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
1f8462d6-d08f-4397-b25d-4bec3099e66d,2026-09-14 08:22:27,CUST_20099,AGT_1021,1152,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
962e429e-6087-4040-99dd-ef274304e708,2026-08-24 15:10:48,CUST_20176,AGT_1023,205,Account Management,Can you help me reset my security questions and multi-factor authentication?
1c31a27c-016e-429c-a638-a9cb0b8b2987,2026-08-20 10:41:12,CUST_20025,AGT_1013,520,Product Inquiry,Can you tell me if your service covers international roaming in Europe?
56fef8a5-00dd-4033-a4d0-268fcf7d110f,2026-09-16 05:11:54,CUST_20196,AGT_1019,857,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
488b56cf-a34f-4a70-b5fe-b6727527164c,2026-08-31 02:34:29,CUST_20115,AGT_1015,512,Account Management,I need to change the primary email address and phone number associated with my profile.
f593e43f-ef58-49aa-b50d-125e49618143,2026-09-07 19:15:54,CUST_20047,AGT_1021,823,Account Management,Can you help me reset my security questions and multi-factor authentication?
84a18fa2-66e5-444f-b722-159fe6a815b9,2026-08-29 19:15:38,CUST_20182,AGT_1002,213,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
957b02c8-f2f7-4841-90b0-a71e945b649c,2026-09-05 06:51:28,CUST_20182,AGT_1020,360,Account Management,"Hello, I would like to add an authorized secondary user to my account."
c4382089-ff0c-46ce-8e49-206fd49930e6,2026-09-04 08:22:19,CUST_20027,AGT_1002,55,Cancellation Request,I am switching to another provider and need to initiate account closure.
7a7ecb00-53bb-4d20-973b-c0f3f2fd9e8f,2026-09-04 07:27:36,CUST_20194,AGT_1008,254,Account Management,Can you help me reset my security questions and multi-factor authentication?
4c096b6d-ddf9-4864-a1b0-c4976330c58b,2026-08-26 22:27:11,CUST_20110,AGT_1014,1185,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
21ce8119-ba10-4de6-b060-d5a6aa773155,2026-08-22 20:28:14,CUST_20006,AGT_1002,769,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
fd49e231-1373-4488-a12e-2acdfb86f99f,2026-09-15 19:35:36,CUST_20153,AGT_1010,833,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
af0caba2-d706-47d8-aa26-3b449456a3c6,2026-09-06 22:14:58,CUST_20099,AGT_1024,218,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
efc46d5d-8325-4009-9f56-ee5fe6352e67,2026-09-14 14:30:28,CUST_20133,AGT_1005,824,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
9e58fdcd-8cff-40be-8ef0-86c42412f8c4,2026-08-30 21:26:20,CUST_20077,AGT_1008,1054,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
9b6469cd-16f9-4bc4-8c16-84e87d05ac96,2026-08-25 22:56:11,CUST_20111,AGT_1008,907,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
63655d25-f6e4-4297-82d1-178ce3a87527,2026-08-21 13:44:44,CUST_20092,AGT_1008,550,Account Management,Can you help me reset my security questions and multi-factor authentication?
f384b064-0974-4adb-9943-04edd4366dcf,2026-09-09 01:34:23,CUST_20027,AGT_1004,668,Cancellation Request,"The current plan is outside my budget, so I would like to terminate the service."
3548a45e-af21-483a-af7e-054f38b55000,2026-09-02 23:11:12,CUST_20158,AGT_1012,719,Billing Inquiry,I need help updating my auto-pay credit card details before the next cycle.
696b73bc-4110-476b-9a1d-a942af1fd12f,2026-09-07 17:49:48,CUST_20166,AGT_1019,323,Cancellation Request,I am switching to another provider and need to initiate account closure.
ac75f2e7-3d22-419c-9735-d48acf65f6ee,2026-09-16 02:55:04,CUST_20177,AGT_1006,1026,Account Management,I recently moved and need to update my billing and service address.
